baitID	preyID	N	b.chr	b.mid	b.length	p.chr	p.mid	p.length	dist	b.trans	b.trans_res	p.trans_res	dist.bin	residual	p.res	fdr.res	p.res.onesided	fdr.res.onesided	rjmcmc	rjmcmc_pos	rjmcmc_pos_present	rjmcmc_neg	rjmcmc_neg_present	beta_mean	beta_mean_present	beta	beta_present	predicted	predicted_present	pos	baitChrPos	preyChrPos	geneChrPos
116442	116200	5	11	47287535	13444	11	46295586	811	-991949	1993	0.637207246352484	0	10	1.29467762173754	0.195431462856412	0.987497436434012	0.0977157314282058	0.989675485079069	0.0047	0.0034	0.723404255319149	0.0013	0.276595744680851	0.00206852755561582	0.632020284922353	0	0.452032504809908	0.00382075072934008	1.36037025868843	P1	11:47280813-47294257	11:46295180-46295991	MADD_chr11:47290889-47292531
116442	116202	4	11	47287535	13444	11	46298704	5299	-988831	1993	0.637207246352484	0	10	1.14909027623406	0.250518757523943	0.987497436434012	0.125259378761971	0.989675485079069	0.0038	0.003	0.789473684210526	8e-04	0.210526315789474	0.00187684490111321	0.696712975940401	0	0.656029060915828	0.00413409489485295	1.57944636309876	P2	11:47280813-47294257	11:46296054-46301353	MADD_chr11:47290889-47292531
116442	116203	1	11	47287535	13444	11	46303594	4482	-983941	1993	0.637207246352484	0	10	-0.693724807918381	0.487854805240967	0.99108352656039	0.756072597379516	0.989675485079069	0.0029	0.0018	0.620689655172414	0.0011	0.379310344827586	0.000502192229469501	0.397731928400708	0	0.287833717972352	0.0036064343077341	1.57773906525698	P3	11:47280813-47294257	11:46301353-46305835	MADD_chr11:47290889-47292531
116442	116204	2	11	47287535	13444	11	46307270	2871	-980265	1993	0.637207246352484	0	10	0.300241013506408	0.763993323040464	0.99108352656039	0.381996661520232	0.989675485079069	0.0025	0.0019	0.76	6e-04	0.24	0.000950500132852983	0.650075952631566	0	0.488888064335341	0.00405731322768072	1.72073108239287	P4	11:47280813-47294257	11:46305835-46308706	MADD_chr11:47290889-47292531
116442	116205	5	11	47287535	13444	11	46309603	1794	-977932	1993	0.637207246352484	0	10	1.50194300897627	0.133111827888293	0.983086312216666	0.0665559139441467	0.898056396987966	0.0049	0.0039	0.795918367346939	0.001	0.204081632653061	0.00294766577547651	0.81066014354154	0	0.80089289295483	0.00433041785546228	1.62012715136969	P5	11:47280813-47294257	11:46308706-46310500	MADD_chr11:47290889-47292531
116442	116208	2	11	47287535	13444	11	46331751	3718	-955784	1993	0.637207246352484	0	10	0.0954152319653755	0.923985017917402	0.99108352656039	0.461992508958701	0.989675485079069	0.0031	0.0012	0.387096774193548	0.0019	0.612903225806452	-0.000526387232539905	0.26696010119105	0	0.0829915968627642	-0.000727452375379397	0.532864545597921	P6	11:47280813-47294257	11:46329892-46333610	MADD_chr11:47290889-47292531
116442	116209	1	11	47287535	13444	11	46336802	6385	-950733	1993	0.637207246352484	0	10	-0.622123094604495	0.53386093016172	0.99108352656039	0.73306953491914	0.989675485079069	0.002	9e-04	0.45	0.0011	0.55	-0.000253383821821158	0.276287558655151	0	0.0451423802206727	-0.000915565414802572	0.62667056767454	P7	11:47280813-47294257	11:46333610-46339995	MADD_chr11:47290889-47292531
116442	116210	1	11	47287535	13444	11	46343275	6560	-944260	1993	0.637207246352484	0	10	-0.774983492502144	0.438349413974776	0.99108352656039	0.780825293012612	0.989675485079069	0.0029	8e-04	0.275862068965517	0.0021	0.724137931034483	-0.000931008103398671	0.355222130365679	0	0.160803802091585	-0.00150550521904948	0.732607127732641	P8	11:47280813-47294257	11:46339995-46346555	MADD_chr11:47290889-47292531
116442	116211	2	11	47287535	13444	11	46349264	5419	-938271	1993	0.637207246352484	0	10	0.321726869203188	0.747659620547197	0.99108352656039	0.373829810273598	0.989675485079069	0.0022	0.001	0.454545454545455	0.0012	0.545454545454545	-0.000366548354365655	0.16070006985338	0	0.0794819235553669	-0.00150501821218541	0.783584975985567	P9	11:47280813-47294257	11:46346555-46351974	MADD_chr11:47290889-47292531
116442	116212	1	11	47287535	13444	11	46352321	694	-935214	1993	0.637207246352484	0	10	-1.70450235297484	0.0882872768483588	0.983086312216666	0.955856361575821	0.991967563411714	0.0028	8e-04	0.285714285714286	0.002	0.714285714285714	-0.00156825858945995	0.186690633105472	0	0.150551279644294	-0.00165066223951664	0.913273931414096	P10	11:47280813-47294257	11:46351974-46352668	MADD_chr11:47290889-47292531
