baitID	preyID	N	b.chr	b.mid	b.length	p.chr	p.mid	p.length	dist	b.trans	b.trans_res	p.trans_res	dist.bin	residual	p.res	fdr.res	p.res.onesided	fdr.res.onesided	rjmcmc	rjmcmc_pos	rjmcmc_pos_present	rjmcmc_neg	rjmcmc_neg_present	beta_mean	beta_mean_present	beta	beta_present	predicted	predicted_present	pos	baitChrPos	preyChrPos	geneChrPos
116442	116200	1	11	47287535	13444	11	46295586	811	-991949	649	0.587886830051641	0	10	0.0265734117128779	0.978799980148074	0.998816339660305	0.489399990074037	0.987799169388874	0.0029	0.0016	0.551724137931034	0.0013	0.448275862068966	0.000589717838640855	0.45860094747468	0	0.169865744098337	0.000709897375162233	0.505998518322334	P1	11:47280813-47294257	11:46295180-46295991	MADD_chr11:47290889-47292531
116442	116205	3	11	47287535	13444	11	46309603	1794	-977932	649	0.587886830051641	0	10	1.6007301641159	0.109436697168354	0.970971948519	0.054718348584177	0.900155074422255	0.0032	0.0026	0.8125	6e-04	0.1875	0.00110570245035958	0.429083354267783	0	0.223475225958613	0.00117219329901715	0.48681114779193	P2	11:47280813-47294257	11:46308706-46310500	MADD_chr11:47290889-47292531
116442	116208	2	11	47287535	13444	11	46331751	3718	-955784	649	0.587886830051641	0	10	0.546450345279486	0.584756411161547	0.976392575049416	0.292378205580774	0.987799169388874	0.0022	0.0012	0.545454545454545	0.001	0.454545454545455	8.72028175883743e-05	0.222191432764968	0	0.113818301135115	0.00011997162399753	0.281838116684828	P3	11:47280813-47294257	11:46329892-46333610	MADD_chr11:47290889-47292531
116442	116210	1	11	47287535	13444	11	46343275	6560	-944260	649	0.587886830051641	0	10	0.215982794793933	0.829001158823134	0.988715581808098	0.414500579411567	0.987799169388874	0.0025	0.001	0.4	0.0015	0.6	-1.67317569877129e-05	0.181322991285356	0	0.0657880628046666	6.04807551901377e-06	0.31967894953732	P4	11:47280813-47294257	11:46339995-46346555	MADD_chr11:47290889-47292531
116442	116211	2	11	47287535	13444	11	46349264	5419	-938271	649	0.587886830051641	0	10	0.660319437218126	0.509048859271942	0.976392575049416	0.254524429635971	0.987799169388874	0.0022	9e-04	0.409090909090909	0.0013	0.590909090909091	-1.34834293529875e-05	0.153625147022466	0	0.0923023949019387	9.17882779373442e-06	0.344009110785972	P5	11:47280813-47294257	11:46346555-46351974	MADD_chr11:47290889-47292531
116442	116212	1	11	47287535	13444	11	46352321	694	-935214	649	0.587886830051641	0	10	-0.747706048394858	0.454637482101267	0.976392575049416	0.772681258949367	0.987799169388874	0.0022	0.001	0.454545454545455	0.0012	0.545454545454545	8.89779041769593e-07	0.130048937160035	0	0.0506580127431348	2.73388960884504e-05	0.318153043989774	P6	11:47280813-47294257	11:46351974-46352668	MADD_chr11:47290889-47292531
116442	116215	3	11	47287535	13444	11	46367142	5605	-920393	649	0.587886830051641	0	10	1.22446919644313	0.220775279688865	0.970971948519	0.110387639844433	0.987799169388874	0.003	0.0022	0.733333333333333	8e-04	0.266666666666667	0.000304437103519718	0.185268353837319	0	0.0826246880844367	0.000356079044905009	0.457589372860203	P7	11:47280813-47294257	11:46364339-46369944	MADD_chr11:47290889-47292531
116442	116216	2	11	47287535	13444	11	46370032	175	-917503	649	0.587886830051641	0	10	0.758248578167413	0.448302184718297	0.976392575049416	0.224151092359149	0.987799169388874	0.0029	0.0014	0.482758620689655	0.0015	0.517241379310345	1.63990247208919e-05	0.175808562093329	0	0.0186908988564958	0.000274816468600521	0.52263621561533	P8	11:47280813-47294257	11:46369944-46370119	MADD_chr11:47290889-47292531
116442	116217	1	11	47287535	13444	11	46370812	1385	-916723	649	0.587886830051641	0	10	-0.709128007632225	0.478245043939948	0.976392575049416	0.760877478030026	0.987799169388874	0.0028	0.0011	0.392857142857143	0.0017	0.607142857142857	7.01481632156587e-05	0.23373301308822	0	0.071345511879004	0.000259282962359993	0.51463681358209	P9	11:47280813-47294257	11:46370119-46371504	MADD_chr11:47290889-47292531
116442	116221	2	11	47287535	13444	11	46393459	7008	-894076	649	0.587886830051641	0	10	0.582863876014501	0.559984940415798	0.976392575049416	0.279992470207899	0.987799169388874	0.0029	0.0016	0.551724137931034	0.0013	0.448275862068966	0.000165194763440298	0.205461847365742	0	0.0333516804309047	0.000181892227533422	0.274651144700911	P10	11:47280813-47294257	11:46389955-46396963	MADD_chr11:47290889-47292531
116442	116224	1	11	47287535	13444	11	46402214	6060	-885321	649	0.587886830051641	0	10	-0.705612334084208	0.480429251824749	0.976392575049416	0.759785374087625	0.987799169388874	0.0028	0.0013	0.464285714285714	0.0015	0.535714285714286	-0.000214432248655041	0.0722314976282939	0	0.0195259451048186	8.17304169789544e-05	0.275781978247831	P11	11:47280813-47294257	11:46399184-46405244	MADD_chr11:47290889-47292531
116442	116225	4	11	47287535	13444	11	46409843	9198	-877692	649	0.587886830051641	0	10	1.76112675627494	0.0782169513254443	0.934272052512662	0.0391084756627222	0.87812658684182	0.0027	0.0018	0.666666666666667	9e-04	0.333333333333333	0.000852458095341144	0.497283979794548	0	0.233302781728349	0.000797058787126227	0.536308732034356	P12	11:47280813-47294257	11:46405244-46414442	MADD_chr11:47290889-47292531
116442	116230	2	11	47287535	13444	11	46444766	2387	-842769	649	0.587886830051641	0	10	0.575658278856638	0.564846180754298	0.976392575049416	0.282423090377149	0.987799169388874	0.0024	8e-04	0.333333333333333	0.0016	0.666666666666667	-0.000171322404102799	0.223063921988196	0	0.131007879488007	-0.00106957102657254	0.283655431149982	P13	11:47280813-47294257	11:46443573-46445960	MADD_chr11:47290889-47292531
116442	116232	2	11	47287535	13444	11	46450636	1533	-836899	649	0.587886830051641	0	10	0.437988822239291	0.661394386274015	0.976392575049416	0.330697193137008	0.987799169388874	0.0035	0.0013	0.371428571428571	0.0022	0.628571428571429	-0.000566290045750235	0.0332712471161007	0	0.018706399391581	-0.00235171974928554	0.237080237520864	P14	11:47280813-47294257	11:46449870-46451403	MADD_chr11:47290889-47292531
116442	116233	1	11	47287535	13444	11	46452451	2096	-835084	649	0.587886830051641	0	10	-1.75626843499766	0.0790425842969535	0.934272052512662	0.960478707851523	0.989050687078084	0.0026	6e-04	0.230769230769231	0.002	0.769230769230769	-0.00089813816015386	0.0375133069097005	0	0.0314464584346974	-0.00276655667443648	0.244888793230261	P15	11:47280813-47294257	11:46451403-46453499	MADD_chr11:47290889-47292531
116442	116236	1	11	47287535	13444	11	46454132	380	-833403	649	0.587886830051641	0	10	-1.2631301085616	0.206542425185075	0.970971948519	0.896728787407463	0.987799169388874	0.0034	6e-04	0.176470588235294	0.0028	0.823529411764706	-0.000765056134232903	0.0406162799331471	0	0.0260764720741598	-0.00287107489653634	0.250053801070347	P16	11:47280813-47294257	11:46453942-46454322	MADD_chr11:47290889-47292531
116442	116237	1	11	47287535	13444	11	46454504	365	-833031	649	0.587886830051641	0	10	-0.414739304100129	0.678332756376758	0.976392575049416	0.660833621811621	0.987799169388874	0.003	8e-04	0.266666666666667	0.0022	0.733333333333333	-0.000952984700217945	0.0871781773750371	0	0.0331601918935583	-0.00283110253547979	0.248780157053997	P17	11:47280813-47294257	11:46454322-46454687	MADD_chr11:47290889-47292531
116442	116239	1	11	47287535	13444	11	46465748	14017	-821787	649	0.587886830051641	0	10	-0.865422665678304	0.386806845050228	0.976392575049416	0.806596577474886	0.987799169388874	0.0033	0.0013	0.393939393939394	0.002	0.606060606060606	-0.000767793270756359	0.125251899341571	0	0.0501683068128128	-0.00143195042930852	0.21555799768303	P18	11:47280813-47294257	11:46458739-46472756	MADD_chr11:47290889-47292531
116442	116241	1	11	47287535	13444	11	46477048	5705	-810487	649	0.587886830051641	0	9	-0.452310425662086	0.651045366297531	0.946525683746957	0.674477316851235	0.998974548830474	0.0038	0.0018	0.473684210526316	0.002	0.526315789473684	-0.000610284350747015	0.0660195373689947	0	0.0375951852152942	-0.00149516068140714	0.347771779162626	P19	11:47280813-47294257	11:46474195-46479900	MADD_chr11:47290889-47292531
116442	116242	2	11	47287535	13444	11	46480094	388	-807441	649	0.587886830051641	0	9	0.860066548124697	0.389752359798394	0.933520875949187	0.194876179899197	0.959658920841234	0.0024	0.0016	0.666666666666667	8e-04	0.333333333333333	0.000108965254172677	0.117918421375388	0	0.0344185979371927	-0.00160696686545215	0.470204155344142	P20	11:47280813-47294257	11:46479900-46480288	MADD_chr11:47290889-47292531
116442	116243	1	11	47287535	13444	11	46482065	3554	-805470	649	0.587886830051641	0	9	-0.578324395817229	0.563045126770509	0.933520875949187	0.718477436614745	0.998974548830474	0.0027	0.0012	0.444444444444444	0.0015	0.555555555555556	3.5009197436259e-05	0.145844101258027	0	0.0147298392744049	-0.00194676498999264	0.531281651401169	P21	11:47280813-47294257	11:46480288-46483842	MADD_chr11:47290889-47292531
116442	116244	1	11	47287535	13444	11	46483932	179	-803603	649	0.587886830051641	0	9	0.42936675473345	0.667656343712517	0.948866084664262	0.333828171856259	0.998974548830474	0.0029	5e-04	0.172413793103448	0.0024	0.827586206896552	-0.0008097328939906	0.0858938252128582	0	0.0803973482810301	-0.00246552824770428	0.549607174703451	P22	11:47280813-47294257	11:46483842-46484021	MADD_chr11:47290889-47292531
116442	116245	1	11	47287535	13444	11	46484961	1880	-802574	649	0.587886830051641	0	9	-1.94277619622403	0.0520432051849935	0.832809327427344	0.973978397407503	0.998974548830474	0.0032	0.0013	0.40625	0.0019	0.59375	-0.000262098654899482	0.105918377292068	0	0.13579026644939	-0.00257546408832599	0.552013999342991	P23	11:47280813-47294257	11:46484021-46485901	MADD_chr11:47290889-47292531
116442	116246	1	11	47287535	13444	11	46486744	1687	-800791	649	0.587886830051641	0	9	-0.66104152489289	0.508585683855842	0.933520875949187	0.745707158072079	0.998974548830474	0.0034	0.0013	0.382352941176471	0.0021	0.617647058823529	-0.0010512911948314	0.113621204777296	0	0.0315153186228279	-0.00278106165131075	0.530608472184829	P24	11:47280813-47294257	11:46485901-46487588	MADD_chr11:47290889-47292531
116442	116247	1	11	47287535	13444	11	46489642	4109	-797893	649	0.587886830051641	0	9	-1.07100734557906	0.284166126804027	0.886958885152949	0.857916936597987	0.998974548830474	0.0042	0.0011	0.261904761904762	0.0031	0.738095238095238	-0.0010484496971095	0.0694191536436346	0	0.0547127769681274	-0.00260670283267873	0.479355949508347	P25	11:47280813-47294257	11:46487588-46491697	MADD_chr11:47290889-47292531
116442	116248	1	11	47287535	13444	11	46493284	3173	-794251	649	0.587886830051641	0	9	-0.567157597968926	0.570607113336423	0.933520875949187	0.714696443331789	0.998974548830474	0.0027	8e-04	0.296296296296296	0.0019	0.703703703703704	-0.000585241068582928	0.198889405785707	0	0.0663042463850387	-0.00190965308762578	0.477051573255979	P26	11:47280813-47294257	11:46491697-46494870	MADD_chr11:47290889-47292531
116442	116250	2	11	47287535	13444	11	46502082	3323	-785453	649	0.587886830051641	0	9	0.830571167389918	0.406215928468628	0.933520875949187	0.203107964234314	0.959658920841234	0.0028	0.0013	0.464285714285714	0.0015	0.535714285714286	2.28464027611825e-05	0.281012798187891	0	0.064758027247168	-0.000724181335456051	0.514684649705149	P27	11:47280813-47294257	11:46500420-46503743	MADD_chr11:47290889-47292531
116442	116251	1	11	47287535	13444	11	46507533	7580	-780002	649	0.587886830051641	0	9	0.327651305859231	0.743175324882948	0.953305397473168	0.371587662441474	0.998974548830474	0.003	0.0015	0.5	0.0015	0.5	-0.000144655320537415	0.106412207572619	0	0.0132337878483814	-0.00087079743004603	0.49269663969855	P28	11:47280813-47294257	11:46503743-46511323	MADD_chr11:47290889-47292531
116442	116252	1	11	47287535	13444	11	46511348	51	-776187	649	0.587886830051641	0	9	-1.89162156824119	0.05854142009359	0.832809327427344	0.970729289953205	0.998974548830474	0.0027	0.0012	0.444444444444444	0.0015	0.555555555555556	-0.000243736352959217	0.0689146777268512	0	0.0318877073824982	-0.00117318409983879	0.563151589786736	P29	11:47280813-47294257	11:46511323-46511374	MADD_chr11:47290889-47292531
116442	116253	1	11	47287535	13444	11	46511800	851	-775735	649	0.587886830051641	0	9	0.0984483369222746	0.921576293752175	0.981685776124981	0.460788146876087	0.998974548830474	0.0024	8e-04	0.333333333333333	0.0016	0.666666666666667	-0.000249339366108179	0.0308150380477616	0	0.00754600850121293	-0.00119968914483641	0.574429508410394	P30	11:47280813-47294257	11:46511374-46512225	MADD_chr11:47290889-47292531
116442	116254	2	11	47287535	13444	11	46512922	1393	-774613	649	0.587886830051641	0	9	1.05796056194725	0.290073422738353	0.886958885152949	0.145036711369177	0.880695906746817	0.0034	0.0012	0.352941176470588	0.0022	0.647058823529412	-0.000157224638791921	0.186428701234067	0	0.0718511620727247	-0.00120332431875759	0.604313918992523	P31	11:47280813-47294257	11:46512225-46513618	MADD_chr11:47290889-47292531
116442	116255	1	11	47287535	13444	11	46513767	298	-773768	649	0.587886830051641	0	9	-1.52408810553264	0.127486703569901	0.832809327427344	0.936256648215049	0.998974548830474	0.0021	6e-04	0.285714285714286	0.0015	0.714285714285714	-0.000224460349662161	0.128261323980153	0	0.103703733076632	-0.00118895859240972	0.589311356438973	P32	11:47280813-47294257	11:46513618-46513916	MADD_chr11:47290889-47292531
116442	116256	1	11	47287535	13444	11	46514507	1182	-773028	649	0.587886830051641	0	9	0.0445997779411037	0.964426319662561	0.988239315209785	0.48221315983128	0.998974548830474	0.0024	0.0011	0.458333333333333	0.0013	0.541666666666667	-0.000140608949268885	0.0851436662476439	0	0.0656407341188519	-0.00114114689834517	0.554717091222896	P33	11:47280813-47294257	11:46513916-46515098	MADD_chr11:47290889-47292531
116442	116259	2	11	47287535	13444	11	46523648	2569	-763887	649	0.587886830051641	0	9	0.699423570265277	0.484287361967028	0.933520875949187	0.242143680983514	0.990584202603391	0.0034	0.0013	0.382352941176471	0.0021	0.617647058823529	-0.000407748333852507	0.0974526271358179	0	0.0353731930944123	-0.00131405472903428	0.376949799513498	P34	11:47280813-47294257	11:46522364-46524933	MADD_chr11:47290889-47292531
116442	116260	1	11	47287535	13444	11	46525282	699	-762253	649	0.587886830051641	0	9	-0.918086993335002	0.358573323711794	0.933520875949187	0.820713338144103	0.998974548830474	0.0034	0.0016	0.470588235294118	0.0018	0.529411764705882	-0.000484201070894024	0.0883310230169906	0	0.0316007283707302	-0.00138053866488759	0.376640543273974	P35	11:47280813-47294257	11:46524933-46525632	MADD_chr11:47290889-47292531
116442	116261	1	11	47287535	13444	11	46526842	2419	-760693	649	0.587886830051641	0	9	-1.71741878615433	0.0859026816053663	0.832809327427344	0.957048659197317	0.998974548830474	0.0036	0.0015	0.416666666666667	0.0021	0.583333333333333	-0.000540363185479876	0.144016617951741	0	0.0364395553197737	-0.00128888346319099	0.355904900466736	P36	11:47280813-47294257	11:46525632-46528051	MADD_chr11:47290889-47292531
116442	116266	1	11	47287535	13444	11	46538038	831	-749497	649	0.587886830051641	0	9	-0.221698211418249	0.824548822551425	0.971840120005798	0.587725588724287	0.998974548830474	0.0031	0.0014	0.451612903225806	0.0017	0.548387096774194	-7.89367212742407e-06	0.0638547575673624	0	0.0329594456931811	-0.000217780427435086	0.142334549170739	P37	11:47280813-47294257	11:46537622-46538453	MADD_chr11:47290889-47292531
116442	116271	1	11	47287535	13444	11	46551846	2023	-735689	649	0.587886830051641	0	9	0.211024784352878	0.832867931692299	0.971840120005798	0.416433965846149	0.998974548830474	0.0022	0.001	0.454545454545455	0.0012	0.545454545454545	2.02389848512772e-05	0.11229357371862	0	0.0209970941746382	5.22430418978991e-05	0.197012601557539	P38	11:47280813-47294257	11:46550835-46552858	MADD_chr11:47290889-47292531
116442	116273	1	11	47287535	13444	11	46558260	8598	-729275	649	0.587886830051641	0	9	-0.406890058365611	0.684088738048037	0.948866084664262	0.657955630975982	0.998974548830474	0.0028	0.0015	0.535714285714286	0.0013	0.464285714285714	7.41664960365837e-05	0.0792212754166861	0	0.0287430267112323	0.000156746298680713	0.24197904292384	P39	11:47280813-47294257	11:46553961-46562559	MADD_chr11:47290889-47292531
116442	116274	3	11	47287535	13444	11	46565762	6405	-721773	649	0.587886830051641	0	9	1.16049360392129	0.245847896363795	0.860286752524468	0.122923948181897	0.880695906746817	0.0029	0.0019	0.655172413793103	0.001	0.344827586206897	0.000317244858941715	0.213171615946286	0	0.03851514544925	0.000299307374628525	0.422812755927237	P40	11:47280813-47294257	11:46562559-46568964	MADD_chr11:47290889-47292531
116442	116276	3	11	47287535	13444	11	46569556	1079	-717979	649	0.587886830051641	0	9	1.35202865686406	0.176366148098169	0.832809327427344	0.0881830740490846	0.880695906746817	0.003	0.0016	0.533333333333333	0.0014	0.466666666666667	0.000154981587919586	0.217795925309591	0	0.030360085216552	0.000113048201992246	0.45082160498492	P41	11:47280813-47294257	11:46569017-46570096	MADD_chr11:47290889-47292531
116442	116278	1	11	47287535	13444	11	46576256	376	-711279	649	0.587886830051641	0	9	-1.1720386456265	0.24118154083683	0.860286752524468	0.879409229581585	0.998974548830474	0.0024	9e-04	0.375	0.0015	0.625	-0.000420623946716309	0.0632697953917673	0	0.0272981867461835	-0.000541092239283598	0.39867806308902	P42	11:47280813-47294257	11:46576068-46576444	MADD_chr11:47290889-47292531
116442	116279	1	11	47287535	13444	11	46578870	4853	-708665	649	0.587886830051641	0	9	0.0891013921219795	0.92900133104379	0.981685776124981	0.464500665521895	0.998974548830474	0.004	0.0025	0.625	0.0015	0.375	0.000102063815495854	0.0921080113148642	0	0.0490071688596464	-0.000560760865285305	0.444592747529103	P43	11:47280813-47294257	11:46576444-46581297	MADD_chr11:47290889-47292531
116442	116280	4	11	47287535	13444	11	46581661	728	-705874	649	0.587886830051641	0	9	1.58546754845133	0.112860144412666	0.832809327427344	0.0564300722063332	0.867066555649356	0.0026	0.0012	0.461538461538462	0.0014	0.538461538461538	-0.000238288900319508	0.0535033325874478	0	0.0369869315785075	-0.000783202611969125	0.495338315989819	P44	11:47280813-47294257	11:46581297-46582025	MADD_chr11:47290889-47292531
116442	116281	1	11	47287535	13444	11	46582496	943	-705039	649	0.587886830051641	0	9	-1.60352821727301	0.108818084499493	0.832809327427344	0.945590957750253	0.998974548830474	0.0029	0.001	0.344827586206897	0.0019	0.655172413793103	-5.27440482095973e-05	0.096754475703145	0	0.0770099110031206	-0.000814056054835723	0.514528635841716	P45	11:47280813-47294257	11:46582025-46582968	MADD_chr11:47290889-47292531
116442	116282	1	11	47287535	13444	11	46583272	609	-704263	649	0.587886830051641	0	9	-0.492088036717882	0.622657109075165	0.942756885694981	0.688671445462417	0.998974548830474	0.0034	0.0012	0.352941176470588	0.0022	0.647058823529412	-0.000358927060348682	0.0515927448937728	0	0.0291050155421532	-0.000842507862716651	0.516584608119578	P46	11:47280813-47294257	11:46582968-46583577	MADD_chr11:47290889-47292531
116442	116283	1	11	47287535	13444	11	46583702	249	-703833	649	0.587886830051641	0	9	-0.58749869365371	0.556868827562584	0.933520875949187	0.721565586218708	0.998974548830474	0.0027	0.001	0.37037037037037	0.0017	0.62962962962963	-0.000183765965754918	0.0792571102509632	0	0.0663255475707575	-0.000814772612402071	0.51404827171224	P47	11:47280813-47294257	11:46583577-46583826	MADD_chr11:47290889-47292531
116442	116284	1	11	47287535	13444	11	46586014	4377	-701521	649	0.587886830051641	0	9	-0.437164027774082	0.661992395560335	0.948866084664262	0.669003802219832	0.998974548830474	0.0024	0.0012	0.5	0.0012	0.5	-3.54465072560973e-05	0.20574426734099	0	0.0647560558222099	-0.000590410438255348	0.48218084143949	P48	11:47280813-47294257	11:46583826-46588203	MADD_chr11:47290889-47292531
116442	116286	2	11	47287535	13444	11	46595787	7612	-691748	649	0.587886830051641	0	9	0.0881940961238144	0.929722409644449	0.981685776124981	0.464861204822225	0.998974548830474	0.0034	0.0015	0.441176470588235	0.0019	0.558823529411765	-4.18849614724165e-05	0.16145454823712	0	0.11595753787968	-0.000187663280843513	0.266496039522601	P49	11:47280813-47294257	11:46591981-46599593	MADD_chr11:47290889-47292531
116442	116287	1	11	47287535	13444	11	46609004	18821	-678531	649	0.587886830051641	0	9	-0.705180735369132	0.480697768432032	0.933520875949187	0.759651115783984	0.998974548830474	0.0031	0.0021	0.67741935483871	0.001	0.32258064516129	-0.000145453365308771	0.0632140214204865	0	0.0365953098505301	-0.000209273899124498	0.115567844917798	P50	11:47280813-47294257	11:46599593-46618414	MADD_chr11:47290889-47292531
116442	116288	1	11	47287535	13444	11	46620924	5019	-666611	649	0.587886830051641	0	8	-0.598594367265308	0.549443413153984	0.978957714891473	0.725278293423008	0.991734432712815	0.0032	0.0013	0.40625	0.0019	0.59375	-0.000158604674927863	0.113425259394587	0	0.0762145355042015	-0.00031331505063615	0.152038720822438	P51	11:47280813-47294257	11:46618414-46623433	MADD_chr11:47290889-47292531
116442	116289	1	11	47287535	13444	11	46631198	15529	-656337	649	0.587886830051641	0	8	-0.946975670984265	0.343651176316938	0.969634609842416	0.828174411841531	0.991734432712815	0.0029	0.0013	0.448275862068966	0.0016	0.551724137931034	-0.000741057409435258	0.045917963226977	0	0.0447753811073912	-0.000696696357366539	0.148828906940316	P52	11:47280813-47294257	11:46623433-46638962	MADD_chr11:47290889-47292531
116442	116290	2	11	47287535	13444	11	46640984	4045	-646551	649	0.587886830051641	0	8	0.575000081725429	0.565291241722685	0.978957714891473	0.282645620861342	0.970305860945775	0.0033	0.0021	0.636363636363636	0.0012	0.363636363636364	0.000229779183624507	0.176064628782257	0	0.0400892264679331	0.000214419663891721	0.382146143493738	P53	11:47280813-47294257	11:46638962-46643007	MADD_chr11:47290889-47292531
116442	116291	1	11	47287535	13444	11	46644494	2974	-643041	649	0.587886830051641	0	8	-0.924711348781805	0.355116074556283	0.969634609842416	0.822441962721858	0.991734432712815	0.0027	0.0016	0.592592592592593	0.0011	0.407407407407407	0.000173618354492426	0.157184341720273	0	0.0891650382400951	0.000297882227746975	0.442765730922911	P54	11:47280813-47294257	11:46643007-46645981	MADD_chr11:47290889-47292531
116442	116292	3	11	47287535	13444	11	46646685	1408	-640850	649	0.587886830051641	0	8	0.780513596409628	0.435088627716479	0.977178069107422	0.217544313858239	0.970305860945775	0.0019	9e-04	0.473684210526316	0.001	0.526315789473684	7.55268404597011e-05	0.159999178249619	0	0.0487231468412871	0.000272132741443262	0.437580294214793	P55	11:47280813-47294257	11:46645981-46647389	MADD_chr11:47290889-47292531
116442	116294	3	11	47287535	13444	11	46654172	10290	-633363	649	0.587886830051641	0	8	0.899711489867677	0.368273807208016	0.969634609842416	0.184136903604008	0.970305860945775	0.0025	0.0013	0.52	0.0012	0.48	0.000151460370537581	0.229397439870949	0	0.206445420766371	0.000224439411818561	0.398211652907433	P56	11:47280813-47294257	11:46649027-46659317	MADD_chr11:47290889-47292531
