baitID	preyID	N	b.chr	b.mid	b.length	p.chr	p.mid	p.length	dist	b.trans	b.trans_res	p.trans_res	dist.bin	residual	p.res	fdr.res	p.res.onesided	fdr.res.onesided	rjmcmc	rjmcmc_pos	rjmcmc_pos_present	rjmcmc_neg	rjmcmc_neg_present	beta_mean	beta_mean_present	beta	beta_present	predicted	predicted_present	pos	baitChrPos	preyChrPos	geneChrPos
116442	116200	1	11	47287535	13444	11	46295586	811	-991949	590	0.637741166996915	0	10	-0.136261808966127	0.891614314259898	0.999329637738079	0.554192842870051	0.995421375005263	0.0032	0.0014	0.4375	0.0018	0.5625	-0.000583069996681998	0.0908142463562266	0	0.0277288907338753	-0.000579100040760549	0.210328076297631	P1	11:47280813-47294257	11:46295180-46295991	MADD_chr11:47290889-47292531
116442	116202	1	11	47287535	13444	11	46298704	5299	-988831	590	0.637741166996915	0	10	-0.503968205603958	0.614283719662242	0.999329637738079	0.692858140168879	0.995421375005263	0.0035	0.0019	0.542857142857143	0.0016	0.457142857142857	-8.85467746071776e-06	0.110937934537349	0	0.0934281813104897	-0.000349210437245246	0.251303209444945	P2	11:47280813-47294257	11:46296054-46301353	MADD_chr11:47290889-47292531
116442	116204	1	11	47287535	13444	11	46307270	2871	-980265	590	0.637741166996915	0	10	-0.903361339560774	0.366334151326507	0.923735172718698	0.816832924336746	0.995421375005263	0.0028	0.0014	0.5	0.0014	0.5	-7.1303983880906e-06	0.226934353704648	0	0.113229333980143	-3.40835259685837e-05	0.37303475621523	P3	11:47280813-47294257	11:46305835-46308706	MADD_chr11:47290889-47292531
116442	116205	2	11	47287535	13444	11	46309603	1794	-977932	590	0.637741166996915	0	10	1.0116523909631	0.311704286506827	0.923735172718698	0.155852143253413	0.995421375005263	0.0024	0.0016	0.666666666666667	8e-04	0.333333333333333	9.67014102774688e-05	0.149466520756922	0	0.0523267633572577	2.70155489396637e-05	0.335879028784143	P4	11:47280813-47294257	11:46308706-46310500	MADD_chr11:47290889-47292531
116442	116215	2	11	47287535	13444	11	46367142	5605	-920393	590	0.637741166996915	0	10	0.605656187334245	0.544743083166061	0.999329637738079	0.272371541583031	0.995421375005263	0.0026	0.0012	0.461538461538462	0.0014	0.538461538461538	0.000175778156423691	0.270291696351485	0	0.211308613217478	0.000396587914711667	0.507228145901061	P5	11:47280813-47294257	11:46364339-46369944	MADD_chr11:47290889-47292531
116442	116216	2	11	47287535	13444	11	46370032	175	-917503	590	0.637741166996915	0	10	0.489065080757733	0.624795622284688	0.999329637738079	0.312397811142344	0.995421375005263	0.0028	0.0017	0.607142857142857	0.0011	0.392857142857143	0.0001385477385645	0.198417043533486	0	0.0636535585360778	0.000460273482297057	0.545519360472939	P6	11:47280813-47294257	11:46369944-46370119	MADD_chr11:47290889-47292531
116442	116219	1	11	47287535	13444	11	46373642	2051	-913893	590	0.637741166996915	0	10	0.0471782291800582	0.962371178794974	0.999329637738079	0.481185589397487	0.995421375005263	0.0029	0.0017	0.586206896551724	0.0012	0.413793103448276	0.000358719382790495	0.295110216012057	0	0.0562259369817277	0.000514018289497891	0.520544195674531	P7	11:47280813-47294257	11:46372617-46374668	MADD_chr11:47290889-47292531
116442	116221	2	11	47287535	13444	11	46393459	7008	-894076	590	0.637741166996915	0	10	0.721595702067099	0.470543082360682	0.984058135713207	0.235271541180341	0.995421375005263	0.0027	0.0018	0.666666666666667	9e-04	0.333333333333333	0.000278468409838106	0.305761688555524	0	0.131534867754148	0.000353892257352325	0.414227138360363	P8	11:47280813-47294257	11:46389955-46396963	MADD_chr11:47290889-47292531
116442	116224	2	11	47287535	13444	11	46402214	6060	-885321	590	0.637741166996915	0	10	0.929536484286384	0.352611126618357	0.923735172718698	0.176305563309178	0.995421375005263	0.0034	0.0019	0.558823529411765	0.0015	0.441176470588235	0.000380116475402642	0.268836861522437	0	0.0800192873921327	0.000290457630076576	0.428970562105492	P9	11:47280813-47294257	11:46399184-46405244	MADD_chr11:47290889-47292531
116442	116225	1	11	47287535	13444	11	46409843	9198	-877692	590	0.637741166996915	0	10	-0.075255142693659	0.940011711171274	0.999329637738079	0.529994144414363	0.995421375005263	0.0023	9e-04	0.391304347826087	0.0014	0.608695652173913	-0.000281639896114878	0.119471529062002	0	0.0655148737131873	-0.000415624230374713	0.367169732547395	P10	11:47280813-47294257	11:46405244-46414442	MADD_chr11:47290889-47292531
